Project_ID,url
128974915,https://www.kickstarter.com/projects/218445925/my-food-truck-0?ref=category_newest
1439694918,https://www.kickstarter.com/projects/309849289/welcome-in-indiana?ref=category_newest
239599687,https://www.kickstarter.com/projects/637581271/the-3l-project?ref=category_newest
594542664,https://www.kickstarter.com/projects/1345265992/los-angeles-st-davids-day-festival-national-day-of-0?ref=category_newest
773849163,https://www.kickstarter.com/projects/974338825/bray-hill-farm-we-knead-your-help?ref=category_newest
588251216,https://www.kickstarter.com/projects/1266838166/year-of-the-mockbuster-2015-wall-calendar-by-ap2hy?ref=category_newest
964165714,https://www.kickstarter.com/projects/1186097524/sneaker-pawn?ref=category_newest
1675100245,https://www.kickstarter.com/projects/projecthilammeth/project-hilammeth?ref=category_newest
1012924504,https://www.kickstarter.com/projects/691701703/the-wondercult-fundraiser?ref=category_newest
381681757,https://www.kickstarter.com/projects/2122375746/hector-your-digital-samaritan-le-cube-connecte?ref=category_newest
593871550,https://www.kickstarter.com/projects/443566198/food-on-the-go?ref=category_newest
267911264,https://www.kickstarter.com/projects/1402930430/the-girl-who-touched-the-stars?ref=category_newest
1740636257,https://www.kickstarter.com/projects/294077986/the-ox-cart-material-handling-system?ref=category_newest
1180172393,https://www.kickstarter.com/projects/1260782136/building-the-video-game-arena?ref=category_newest
175636587,https://www.kickstarter.com/projects/kusikuy/worlds-best-glove-12-hrs-2000-stitches-5-yr-promis?ref=category_newest
1136678210,https://www.kickstarter.com/projects/makingperfectcents/coin-rings-history-at-your-fingertips?ref=category_newest
1971847277,https://www.kickstarter.com/projects/1616370844/washeteria-innovative-site-specific-theater-for-ki?ref=category_newest
261270205,https://www.kickstarter.com/projects/1224418835/painting-journey-to-nepal?ref=category_newest
1828017512,https://www.kickstarter.com/projects/1641202344/the-world-through-our-childrens-eyes?ref=category_newest
368050290,https://www.kickstarter.com/projects/lisamct/on-the-run-with-jack?ref=category_newest
1451753588,https://www.kickstarter.com/projects/1560403837/girls-kick-ass-inspiring-entertainment-for-young-w?ref=category_newest
2108686453,https://www.kickstarter.com/projects/nelnarta/nelnarta-studios-art-wizardry-now?ref=category_newest
83361794,https://www.kickstarter.com/projects/darkersho/r-u-i-n?ref=category_newest
1247805470,https://www.kickstarter.com/projects/760617220/nicholas-the-fantastic-origin-of-santa-claus?ref=category_newest
2071986207,https://www.kickstarter.com/projects/1118531517/rompestereotipos-breaking-stereotypes?ref=category_newest
1308622880,https://www.kickstarter.com/projects/486995769/ghg-bbq?ref=category_newest
882901025,https://www.kickstarter.com/projects/doyledean/utility-project-the-empress-of-ireland?ref=category_newest
10485797,https://www.kickstarter.com/projects/1624330517/to-publish-silent-submission-in-middle-east-and-eu?ref=category_newest
150994988,https://www.kickstarter.com/projects/1056781044/mama-los-bbq-sauce?ref=category_newest
181403693,https://www.kickstarter.com/projects/ggwp/battle-century-g-a-cinematic-and-tactical-mecha-rp?ref=category_newest
1209532465,https://www.kickstarter.com/projects/1921791244/torch-music-fest-2011-ready-to-turn-it-up-and-let?ref=category_newest
1747445561,https://www.kickstarter.com/projects/2113730376/help-77s-reissue-1-2-3-on-cd-and-sticks-and-stones?ref=category_newest
1988274869,https://www.kickstarter.com/projects/971488908/the-big-cartoon-project-0?ref=category_newest
1573388359,https://www.kickstarter.com/projects/1795421441/siege-craft-minitures-dungeon-runner?ref=category_newest
701409975,https://www.kickstarter.com/projects/1808297273/v-picks-guitar-picks-handmade-in-the-usa?ref=category_newest
1631496890,https://www.kickstarter.com/projects/979861159/mr-crabtree-goes-fishing?ref=category_newest
1592962619,https://www.kickstarter.com/projects/jeronbro/kickstarter-2-inspiration-song-promotion?ref=category_newest
790626411,https://www.kickstarter.com/projects/weebil/running-after-tall-sexy-men-professionally-edited?ref=category_newest
689245048,https://www.kickstarter.com/projects/681143747/humans-of-saskatoon-website?ref=category_newest
128450677,https://www.kickstarter.com/projects/1181649226/negatives-can-make-for-better-photos?ref=category_newest
1909457015,https://www.kickstarter.com/projects/dreamsourcelab/dslogic-multifunction-instruments-for-everyone?ref=category_newest
411566200,https://www.kickstarter.com/projects/bje/my-brothers-keeper-the-series-season-1?ref=category_newest
2098200700,https://www.kickstarter.com/projects/sccarmichael/the-upstanding-desk?ref=category_newest
1466957951,https://www.kickstarter.com/projects/yoga-cliff/groovy-wood-tiles?ref=category_newest
493355136,https://www.kickstarter.com/projects/howlinwaters/howlin-waters-new-studio-album?ref=category_newest
691536003,https://www.kickstarter.com/projects/1508213298/den-do-good-dog-beds?ref=category_newest
1927282821,https://www.kickstarter.com/projects/candlemarkandgleam/print-release-of-revisions-alice?ref=category_newest
1158676618,https://www.kickstarter.com/projects/1821733341/the-iowa-barn-documentary?ref=category_newest
969932942,https://www.kickstarter.com/projects/elitecards/excellence-bicycle-playing-cards-deck?ref=category_newest
1828716689,https://www.kickstarter.com/projects/1195124277/the-grid-0?ref=category_newest
180879507,https://www.kickstarter.com/projects/reneeashleybaker/7-days-fashion-week-new-york-beam-me-up-a-document?ref=category_newest
674758804,https://www.kickstarter.com/projects/2003533394/the-heel-toe-project?ref=category_newest
25165980,https://www.kickstarter.com/projects/TheWOWZone/the-wow-project?ref=category_newest
933757086,https://www.kickstarter.com/projects/thehussman/table-tales?ref=category_newest
622330015,https://www.kickstarter.com/projects/1527439539/the-sweetest-baby-teether-ever?ref=category_newest
597688482,https://www.kickstarter.com/projects/1446689575/the-guitar-player-feature-film?ref=category_newest
1900019876,https://www.kickstarter.com/projects/nomiku/nomiku-bring-sous-vide-into-your-kitchen?ref=category_newest
677904549,https://www.kickstarter.com/projects/nickd/cadence-and-slang-is-a-book-about-interaction-design?ref=category_newest
162529448,https://www.kickstarter.com/projects/paulmisko/classy-ink-a-tattoo-shop-sitcom-episode-2?ref=category_newest
1892679849,https://www.kickstarter.com/projects/1023352017/gabriel-hall?ref=category_newest
1845493930,https://www.kickstarter.com/projects/1512980374/the-art-of-change-a-documentary-film-about-art-in?ref=category_newest
1202367175,https://www.kickstarter.com/projects/1976835987/building-giza-one-block-at-a-time?ref=category_newest
886046892,https://www.kickstarter.com/projects/letterbox/final-post-production-and-music-fees-for-our-film?ref=category_newest
1491075248,https://www.kickstarter.com/projects/voss-soss/voss-soss-the-worlds-best-bbq-soss?ref=category_newest
1794638003,https://www.kickstarter.com/projects/1541786424/flesh-0?ref=category_newest
1834483892,https://www.kickstarter.com/projects/z-style/z-style-concept-arm-0?ref=category_newest
1523581112,https://www.kickstarter.com/projects/1520678648/backwoods-film?ref=category_newest
968709492,https://www.kickstarter.com/projects/2045829949/help-southern-boy-teas-exhibit-at-asd?ref=category_newest
512229562,https://www.kickstarter.com/projects/christieburns/tune-tripping-where-music-goes-we-go?ref=category_newest
1572864187,https://www.kickstarter.com/projects/1716414585/cliff-and-ivy-25th-anniversary-8-8-88-8-8-13-tour?ref=category_newest
1637351612,https://www.kickstarter.com/projects/120176852/turbo-all-wheel-drive-touring-rig-prototype?ref=category_newest
1496318141,https://www.kickstarter.com/projects/600849048/trim-scene-the-book-a-story-of-working-with-mariju?ref=category_newest
90702016,https://www.kickstarter.com/projects/weisberg/trihold-the-no-compromise-compact-front-pocket-wal?ref=category_newest
1942964875,https://www.kickstarter.com/projects/gri/tetraeis-ice-tray-cool-your-drink-faster-with-scie?ref=category_newest
1860698309,https://www.kickstarter.com/projects/406188779/removable-light-for-longboards-and-skateboards?ref=category_newest
1731635916,https://www.kickstarter.com/projects/9025154/lommebok-the-scandi-designed-leather-card-holder?ref=category_newest
341311692,https://www.kickstarter.com/projects/1818772017/get-waterwalk-into-movie-theaters?ref=category_newest
983040205,https://www.kickstarter.com/projects/clearpictureprod/their-preferences?ref=category_newest
1046479054,https://www.kickstarter.com/projects/1921562456/enlighten-mints-with-green-tea-antioxidant-wisdom?ref=category_newest
1569194192,https://www.kickstarter.com/projects/2028974425/forgotten-f-105-warriors-of-operation-rolling-thun?ref=category_newest
1868149184,https://www.kickstarter.com/projects/953944729/the-unterview?ref=category_newest
1175085992,https://www.kickstarter.com/projects/brianpulido/brian-pulidos-new-lady-death-graphic-novel-damnati?ref=category_newest
1738102137,https://www.kickstarter.com/projects/557032792/the-guitar-explained-awareness-project?ref=category_newest
1261961436,https://www.kickstarter.com/projects/1916736032/help-me-get-lucky?ref=category_newest
71827677,https://www.kickstarter.com/projects/1049765775/mre-and-a-movie-animated-television-sitcom-pilot-e?ref=category_newest
1210056926,https://www.kickstarter.com/projects/219284407/ahwatukee-jerky-company-launch-more-addictive-than?ref=category_newest
812646623,https://www.kickstarter.com/projects/paolability/fingers-and-tongues?ref=category_newest
360186081,https://www.kickstarter.com/projects/urbanshift/urban-shift?ref=category_newest
338602705,https://www.kickstarter.com/projects/691345521/tout-poney-doit-avoir-acces-a-une-co-a-haut-debit?ref=category_newest
1162958204,https://www.kickstarter.com/projects/153404304/organic-restaurant-seeking-expansion?ref=category_newest
800588011,https://www.kickstarter.com/projects/1284352373/design-and-the-art-of-motorcycle-maintenance?ref=category_newest
1061683436,https://www.kickstarter.com/projects/828880252/images-of-earth-a-large-format-film-printing-proje?ref=category_newest
342741538,https://www.kickstarter.com/projects/1376996073/the-split-a-short-suspense-film?ref=category_newest
1733820655,https://www.kickstarter.com/projects/985271835/taipan-tone-custom-guitar-parts?ref=category_newest
184549617,https://www.kickstarter.com/projects/217346717/pop-fusion-album?ref=category_newest
1329070324,https://www.kickstarter.com/projects/woodlandparkmural/woodland-park-historical-mural?ref=category_newest
547444094,https://www.kickstarter.com/projects/1691706970/calebs-journey-cover-art?ref=category_newest
1090519288,https://www.kickstarter.com/projects/bravadowaffle/roboarena-an-iphone-casual-strategy-game?ref=category_newest
1017118969,https://www.kickstarter.com/projects/superteastudios/conspiracy-prophecy-2017-pc-game?ref=category_newest
1529872634,https://www.kickstarter.com/projects/994661225/golf-the-card-game?ref=category_newest
708313339,https://www.kickstarter.com/projects/laben/ecstasy-and-imagination-a-thesis-on-bruno-schulz?ref=category_newest
1889009923,https://www.kickstarter.com/projects/115854326/the-eau-claire-coalition-ecc-comic-book?ref=category_newest
840433924,https://www.kickstarter.com/projects/818419811/transcripts-library-let-the-voice-writes?ref=category_newest
823656712,https://www.kickstarter.com/projects/cisco/symphony-of-nod-a-short-film-in-three-acts?ref=category_newest
1893728522,https://www.kickstarter.com/projects/1540670426/the-silent-teachers?ref=category_newest
1602224401,https://www.kickstarter.com/projects/natkatjones/under-the-midnight-sun?ref=category_newest
1750073618,https://www.kickstarter.com/projects/bloomequation/flowers-that-really-mean-something-the-bloom-equat?ref=category_newest
1941438741,https://www.kickstarter.com/projects/69385741/propositiontees-radical-tees-for-radical-expressio?ref=category_newest
429916444,https://www.kickstarter.com/projects/justinzimmerman/excalibur-comics-women-of-wonder-2011-documentary?ref=category_newest
693109021,https://www.kickstarter.com/projects/buildyourrocket/build-your-model-rocket-customizable-rocket-kits?ref=category_newest
1917321504,https://www.kickstarter.com/projects/844367305/taking-my-wedding-to-new-zealand?ref=category_newest
738197794,https://www.kickstarter.com/projects/1250436994/stone-cold-soaps?ref=category_newest
31369947,https://www.kickstarter.com/projects/chiara/catherine-chiara-clothing-brand?ref=category_newest
822083876,https://www.kickstarter.com/projects/bdiduk/the-vase-project-made-in-china-landscape-in-blue?ref=category_newest
1649410097,https://www.kickstarter.com/projects/clydelucas/the-skull-of-doctor-pretorius?ref=category_newest
340787502,https://www.kickstarter.com/projects/chamelyo/chamelyo-the-worlds-first-color-changing-skirt?ref=category_newest
1439695151,https://www.kickstarter.com/projects/1808149182/project-epica-rex?ref=category_newest
176685360,https://www.kickstarter.com/projects/1821176249/joe-hills-last-will-a-new-recording-by-john-mccutc?ref=category_newest
902824241,https://www.kickstarter.com/projects/1069186254/shark-rescue-and-release-short-film?ref=category_newest
1480065331,https://www.kickstarter.com/projects/1107911106/watercolor-coffeea-book-overflowing-with-heart?ref=category_newest
1120906224,https://www.kickstarter.com/projects/804652091/avghost-a-board-game-played-in-the-dark?ref=category_newest
1658847543,https://www.kickstarter.com/projects/1783912996/irie-furniture?ref=category_newest
1294467385,https://www.kickstarter.com/projects/1506371446/the-hunt-for-dr-klaw-take-back-the-underground?ref=category_newest
1785725242,https://www.kickstarter.com/projects/sonoma-usa/unique-and-purposeful-products-made-from-upcycled?ref=category_newest
803296617,https://www.kickstarter.com/projects/1399457578/friends-and-foes-series?ref=category_newest
775422072,https://www.kickstarter.com/projects/1409008983/snapzoom-the-universal-smartphone-scope-adapter?ref=category_newest
1509425276,https://www.kickstarter.com/projects/254934946/lacademie-de-build-esbelia-projet-communautaire?ref=category_newest
354418821,https://www.kickstarter.com/projects/oticoasis2011/otic-oasis-20-burning-man-2012?ref=category_newest
1523581066,https://www.kickstarter.com/projects/1279932515/the-omega-post-a-feature-film-made-of-win?ref=category_newest
1252436675,https://www.kickstarter.com/projects/960933879/on-the-edges-of-vision-book-tour?ref=category_newest
1653604511,https://www.kickstarter.com/projects/mediagiants/boy-crazy-from-gioia-bruno-of-expose-and-scott-and?ref=category_newest
2019033253,https://www.kickstarter.com/projects/e-sill/e-sill?ref=category_newest
889542003,https://www.kickstarter.com/projects/768322594/the-pioneer-jh-project?ref=category_newest
1549795508,https://www.kickstarter.com/projects/326313218/puget-sound-honor-flight-photography?ref=category_newest
947737972,https://www.kickstarter.com/projects/1661876252/heavy-equipment-teacher?ref=category_newest
559415493,https://www.kickstarter.com/projects/2031035569/perdiendo-el-tren-missing-the-train?ref=category_newest
409993422,https://www.kickstarter.com/projects/412753301/red-bud-lane-luxury-soaps-and-bath-products?ref=category_newest
1414004944,https://www.kickstarter.com/projects/553504584/a-life-like-no-other-return-of-the-hero-cd-duplica?ref=category_newest
1107820767,https://www.kickstarter.com/projects/1176120588/juice-delights-lounge-juice-it-your-way?ref=category_newest
1638836945,https://www.kickstarter.com/projects/spinbal/spinbal-the-cymbal-spinner?ref=category_newest
191253287,https://www.kickstarter.com/projects/1448083460/feed-the-in-need?ref=category_newest
403702008,https://www.kickstarter.com/projects/2089458253/quests-of-heart?ref=category_newest
683147528,https://www.kickstarter.com/projects/925470753/alien-glow-ships-glow-in-the-dark-spaceship-buildi?ref=category_newest
122159381,https://www.kickstarter.com/projects/whitbydave/humans-on-the-high-street-sharing-the-great-work-y?ref=category_newest
653263133,https://www.kickstarter.com/projects/84268240/imigraine-weather-warning-system?ref=category_newest
2009596196,https://www.kickstarter.com/projects/327897174/phunding-phor-phobophobia?ref=category_newest
1527862664,https://www.kickstarter.com/projects/peaceislove/unity-wellness-festival-and-community-garden-launc?ref=category_newest
205521203,https://www.kickstarter.com/projects/1642226100/coven-tcg?ref=category_newest
1998061884,https://www.kickstarter.com/projects/1490448793/cases-in-ink?ref=category_newest
1102577981,https://www.kickstarter.com/projects/67607579/titanmoon-euro-tour-campaign-2013?ref=category_newest
694681918,https://www.kickstarter.com/projects/282584643/the-blue?ref=category_newest
67109184,https://www.kickstarter.com/projects/giantlion/giantlion-studio-setup?ref=category_newest
1989673282,https://www.kickstarter.com/projects/colehudson/instagrub?ref=category_newest
101799307,https://www.kickstarter.com/projects/1515303965/farming-food-justice-cheerful-chicken-farm?ref=category_newest
229114180,https://www.kickstarter.com/projects/2079547763/jagged-alliance-flashback?ref=category_newest
1041760581,https://www.kickstarter.com/projects/1622226589/la-48-hour-film-project-nicktek-productions?ref=category_newest
442499398,https://www.kickstarter.com/projects/raygun/the-creation-of-hyde?ref=category_newest
462946632,https://www.kickstarter.com/projects/thetaxiproject/the-taxi-project-makes-a-record?ref=category_newest
1406140746,https://www.kickstarter.com/projects/1063413176/pre-order-untd-snks-limited-edition-7?ref=category_newest
337641804,https://www.kickstarter.com/projects/1295071512/granclairs-noble-glass-3d-iphone-6-6plus-screen-pr?ref=category_newest
1289748813,https://www.kickstarter.com/projects/2037576061/calico-axe-album-prodigal-songs?ref=category_newest
1515192655,https://www.kickstarter.com/projects/445602678/the-wingstand-make-your-tablet-or-smartphone-a-com?ref=category_newest
741867856,https://www.kickstarter.com/projects/1145776805/ground-drone-project-a-versatile-mobile-robotic-pl?ref=category_newest
659030353,https://www.kickstarter.com/projects/fortheseekers/caravan-of-seeers-fortune-telling-playing-cards?ref=category_newest
893299427,https://www.kickstarter.com/projects/1589741261/hauntings-of-the-south-compilation-of-evidence?ref=category_newest
1604845908,https://www.kickstarter.com/projects/troyapeterson/harmonium-grammatika-music-teaching-toy-for-ipad?ref=category_newest
1614283095,https://www.kickstarter.com/projects/1613487168/hero-draft-fantasy-esports-for-gamers?ref=category_newest
2110783833,https://www.kickstarter.com/projects/2043273427/o-pen-compact-pen-bottle-opener?ref=category_newest
407896411,https://www.kickstarter.com/projects/1525891445/loveandpizzait-a-novel?ref=category_newest
709886303,https://www.kickstarter.com/projects/517685661/jurassic-primates?ref=category_newest
1751122274,https://www.kickstarter.com/projects/firstglancefilms/jedi-camp?ref=category_newest
1498415459,https://www.kickstarter.com/projects/mandogbeerclub/man-dog-beer-club-member-shirts?ref=category_newest
977797477,https://www.kickstarter.com/projects/1709252024/stage-one-student-written-directed-and-performed-o?ref=category_newest
466266805,https://www.kickstarter.com/projects/458883052/make-evan-william-conflict-resolutionist-the-aweso?ref=category_newest
872153110,https://www.kickstarter.com/projects/nanaenchiladasauce/body-beautiful-not-nude-photography?ref=category_newest
649068682,https://www.kickstarter.com/projects/1174145310/wireless-connection-a-contemporary-fusion-dance-sh?ref=category_newest
1809667446,https://www.kickstarter.com/projects/773939195/the-state-cinemas-update-to-digital?ref=category_newest
1127896441,https://www.kickstarter.com/projects/1317645917/chunky-girl-comics-issue-0-operation-fierce-fab-an?ref=category_newest
1231203034,https://www.kickstarter.com/projects/loudnraging/raging-heroes-the-toughest-girls-of-the-galaxy?ref=category_newest
1798308132,https://www.kickstarter.com/projects/125145758/real-world-snowboarding?ref=category_newest
872939827,https://www.kickstarter.com/projects/1655025644/50s-60s-musical-revue-with-skits?ref=category_newest
1473112899,https://www.kickstarter.com/projects/166304430/code-case-color-changing-iphone-5-5s-case?ref=category_newest
1479016766,https://www.kickstarter.com/projects/53625105/help-me-help-you-cut-the-bs-from-your-life?ref=category_newest
821035332,https://www.kickstarter.com/projects/thevariant/the-variant-records-a-new-album?ref=category_newest
1405616454,https://www.kickstarter.com/projects/138149986/the-adventures-of-wuzzy?ref=category_newest
1436549455,https://www.kickstarter.com/projects/1217348541/subtle-artchitecture?ref=category_newest
1004859669,https://www.kickstarter.com/projects/686373655/margoh-in-what-makes-a-legend-drink-more-london-st?ref=category_newest
1107820889,https://www.kickstarter.com/projects/lgbt-thrust-power/the-lgbt-thrust-power-be-the-change?ref=category_newest
669516131,https://www.kickstarter.com/projects/62743761/flaming-pimento-cheese?ref=category_newest
917678822,https://www.kickstarter.com/projects/adorpheus/adorpheus-records-her-first-ep?ref=category_newest
332398953,https://www.kickstarter.com/projects/timamundson/fugue-state-april-12-the-roost-1100-santa-fe-kcmo?ref=category_newest
1474298218,https://www.kickstarter.com/projects/153914183/angel-testimonies?ref=category_newest
1823474027,https://www.kickstarter.com/projects/2134458125/estar-cohen-project-debut-ep?ref=category_newest
1814256439,https://www.kickstarter.com/projects/alphaworld/alphaworld?ref=category_newest
922222957,https://www.kickstarter.com/projects/1664350271/the-kale-effect?ref=category_newest
2085618030,https://www.kickstarter.com/projects/snapjaw/snapjaw-the-interactive-digital-bumper-sticker?ref=category_newest
1054867824,https://www.kickstarter.com/projects/787659562/3-song-ep-and-radio-show-for-dave-allen?ref=category_newest
1694499185,https://www.kickstarter.com/projects/1329577333/companion-pbx-optimizing-canine-gut-health?ref=category_newest
1277165938,https://www.kickstarter.com/projects/hamishsteele/pantheon-the-true-story-of-the-egyptian-gods?ref=category_newest
1822949748,https://www.kickstarter.com/projects/maconnoise/trufflelina-the-first-band-to-play-on-the-moon-fun?ref=category_newest
631679721,https://www.kickstarter.com/projects/boomeriders/boomer-riders-0?ref=category_newest
876085625,https://www.kickstarter.com/projects/1152078275/jelly-the-robot-plush?ref=category_newest
402129274,https://www.kickstarter.com/projects/1762626887/cubit-the-make-anything-platform?ref=category_newest
1117299749,https://www.kickstarter.com/projects/ryand/the-dead-come-home-short-film?ref=category_newest
2108162433,https://www.kickstarter.com/projects/1033452286/water-stories-2016-space-sound-motion-thread?ref=category_newest
622854532,https://www.kickstarter.com/projects/bombchelle/the-freelancer-planner?ref=category_newest
1547698569,https://www.kickstarter.com/projects/938149907/have-a-nice-dice?ref=category_newest
1439170954,https://www.kickstarter.com/projects/demskigroup/mage-create-mobile-apps-and-games-without-any-codi?ref=category_newest
566231437,https://www.kickstarter.com/projects/couple-ish/couple-ish?ref=category_newest
1173881232,https://www.kickstarter.com/projects/1030303630/shellshock?ref=category_newest
908591506,https://www.kickstarter.com/projects/1495143368/noah-a-musical-adventure-an-exciting-new-family-mu?ref=category_newest
743440790,https://www.kickstarter.com/projects/655630/dyslexia-ville?ref=category_newest
1579680153,https://www.kickstarter.com/projects/universe-one-studios/sunglasses-engraved-wood-designer-sunglasses?ref=category_newest
1416102298,https://www.kickstarter.com/projects/cravemagazine/kickstart-colorado-art-with-crave-magazine?ref=category_newest
1907272431,https://www.kickstarter.com/projects/180723761/death-in-arizona-a-new-documentary-by-tin-dirdamal?ref=category_newest
341836191,https://www.kickstarter.com/projects/1457867026/carbon-grey-omnibus-collection?ref=category_newest
1611661728,https://www.kickstarter.com/projects/248326579/jonah-and-the-crab?ref=category_newest
1779958177,https://www.kickstarter.com/projects/1587857766/elia-esparza-debut-ep?ref=category_newest
533725602,https://www.kickstarter.com/projects/bridgeremote/the-bridge-the-first-truly-universal-remote?ref=category_newest
2089288102,https://www.kickstarter.com/projects/consternation/project-to-prove-or-disprove-the-existence-of-chem?ref=category_newest
983564711,https://www.kickstarter.com/projects/ridavis/twilight-of-the-gods-pilot-webisode?ref=category_newest
179306922,https://www.kickstarter.com/projects/2129719393/emi-drive-drives-that-save-lives?ref=category_newest
965738926,https://www.kickstarter.com/projects/390763012/ink-in-the-wheels-stories-to-make-love-roll?ref=category_newest
571474351,https://www.kickstarter.com/projects/1913053501/wolves-in-the-walls?ref=category_newest
1879572913,https://www.kickstarter.com/projects/1092167422/i-love-sf-apparel?ref=category_newest
1252000178,https://www.kickstarter.com/projects/lanceiscool/stilt-iphone-5s-charging-dock-that-loves-to-travel?ref=category_newest
392692149,https://www.kickstarter.com/projects/918848418/spare-power?ref=category_newest
1908408758,https://www.kickstarter.com/projects/1218635661/into-asia-a-photo-book-and-bilingual-guide-of-expl?ref=category_newest
335020472,https://www.kickstarter.com/projects/860689430/daniel-james?ref=category_newest
795869626,https://www.kickstarter.com/projects/1251899956/rama-app?ref=category_newest
425198013,https://www.kickstarter.com/projects/243909705/street-soccer-new-york?ref=category_newest
194511295,https://www.kickstarter.com/projects/tinyflea/pippa-pigs-nightmare?ref=category_newest
1250427329,https://www.kickstarter.com/projects/790767289/pluto-revealed-custom-hats-with-pluto-planet-logo?ref=category_newest
2103443906,https://www.kickstarter.com/projects/1373761488/animals-of-the-galapagos-dvd-for-ecuadorian-childr?ref=category_newest
1064829379,https://www.kickstarter.com/projects/theoryform/hazewalker?ref=category_newest
1990284705,https://www.kickstarter.com/projects/djziggy/deejay-ziggys-album-by-overflo?ref=category_newest
1313341896,https://www.kickstarter.com/projects/542371899/robert-williams-mr-bitchin-documentary?ref=category_newest
2043150793,https://www.kickstarter.com/projects/341474843/the-battle-of-palmito-hill-documentary-project?ref=category_newest
2017984970,https://www.kickstarter.com/projects/815comics/book-1-in-the-8-15-series?ref=category_newest
2080811767,https://www.kickstarter.com/projects/good3/airplant-nest?ref=category_newest
641728973,https://www.kickstarter.com/projects/1663640302/emerging-fashion-trends-challenge-paris-france?ref=category_newest
408420814,https://www.kickstarter.com/projects/785992009/the-liquid-spiral-movement?ref=category_newest
2121269711,https://www.kickstarter.com/projects/1932835774/cafe-olivier?ref=category_newest
1303380433,https://www.kickstarter.com/projects/1323375285/help-print-chachachinos-first-batch-of-shirts-cool?ref=category_newest
449839570,https://www.kickstarter.com/projects/823491424/how-to-tame-your-asthma?ref=category_newest
2114453971,https://www.kickstarter.com/projects/1963392691/the-barkery-treat-shoppe?ref=category_newest
1718092244,https://www.kickstarter.com/projects/trevorcram/super-showdown-a-game-from-the-golden-age-of-comic?ref=category_newest
563610069,https://www.kickstarter.com/projects/963567850/been-away-a-full-length-release?ref=category_newest
2084569560,https://www.kickstarter.com/projects/thor-industries/flexible-stacking-robotic-control-boards?ref=category_newest
84935131,https://www.kickstarter.com/projects/351883349/feelin-the-beat-halifax-tour?ref=category_newest
1371013596,https://www.kickstarter.com/projects/34525520/wake-the-dead-digging-into-the-afterlife-pitch?ref=category_newest
896707322,https://www.kickstarter.com/projects/myspots/my-spots?ref=category_newest
1474298336,https://www.kickstarter.com/projects/1624397990/the-cozy-bee-project?ref=category_newest
668467681,https://www.kickstarter.com/projects/188465576/new-line-of-t1-and-t2-lamps-touch-series?ref=category_newest
903348707,https://www.kickstarter.com/projects/98665516/barnstormers-bbq-experience?ref=category_newest
984613348,https://www.kickstarter.com/projects/502998746/the-drinking-dead-drinking-card-game?ref=category_newest
